Center,steering_val
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950002508746.jpg,-95.011108
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950002756403.jpg,-114.058105
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295000300645.jpg,-143.41687
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950003254636.jpg,-146.803955
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950003506783.jpg,-146.935791
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950003756972.jpg,-146.452393
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950004008882.jpg,-146.628174
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950004256827.jpg,-146.584229
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295000450609.jpg,-146.803955
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295000475612.jpg,-146.716064
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950005007052.jpg,-150.455811
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950005256398.jpg,-161.716797
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950005506937.jpg,-160.484131
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950005758205.jpg,-160.661011
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950006007797.jpg,-161.056519
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950006258388.jpg,-172.756958
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950006507475.jpg,-188.548706
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950006755037.jpg,-206.892578
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950007005824.jpg,-224.706909
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950007257093.jpg,-226.422974
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950007507808.jpg,-232.448975
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950007757094.jpg,-253.73938
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950008007805.jpg,-277.053467
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950008259969.jpg,-288.314453
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950008510021.jpg,-289.809692
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950008758883.jpg,-293.593384
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950009005394.jpg,-296.2323
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950009259789.jpg,-297.948364
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950009527735.jpg,-296.364136
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950009779809.jpg,-296.100464
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950010029005.jpg,-293.988892
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950010283772.jpg,-286.687378
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950010532001.jpg,-267.155884
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950010783308.jpg,-244.326294
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950011032231.jpg,-215.954102
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950011280835.jpg,-175.836426
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950011532401.jpg,-149.003418
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950011784813.jpg,-90.392456
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950012037989.jpg,-66.24231
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950012288795.jpg,-52.606079
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950012540222.jpg,-17.1521
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950012787984.jpg,1.323608
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295001303686.jpg,13.024048
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950013302812.jpg,39.637329
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950013550821.jpg,75.64502
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950013800289.jpg,81.407349
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295001404924.jpg,117.433716
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950014301165.jpg,144.089844
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950014548967.jpg,149.368774
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950014798793.jpg,163.841064
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950015047073.jpg,167.359985
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295001529837.jpg,178.313354
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950015549154.jpg,200.262939
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950015799964.jpg,212.403931
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950016051808.jpg,212.403931
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950016302886.jpg,212.623657
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950016553415.jpg,212.535767
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950016804819.jpg,212.447876
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950017053772.jpg,214.207886
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950017306162.jpg,217.638916
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950017556854.jpg,217.638916
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950017805805.jpg,217.551025
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950018055883.jpg,217.418091
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950018304825.jpg,217.110474
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950018554703.jpg,216.978638
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950018804598.jpg,217.066528
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950019052767.jpg,217.198364
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950019300809.jpg,217.066528
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950019561007.jpg,216.539185
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295001980902.jpg,216.934692
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950020059796.jpg,217.154419
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950020311836.jpg,217.286255
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950020561515.jpg,216.495239
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950020810805.jpg,217.198364
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950021061845.jpg,217.110474
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950021309891.jpg,217.418091
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950021559609.jpg,217.418091
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950021808289.jpg,217.24231
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950022059786.jpg,218.078369
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950022310886.jpg,218.385986
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950022559577.jpg,218.517822
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950022811822.jpg,218.429932
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950023061774.jpg,218.694702
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950023310894.jpg,219.485718
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950023559844.jpg,220.717285
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950023809208.jpg,220.894165
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950024060772.jpg,220.321777
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950024306756.jpg,220.76123
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950024556126.jpg,220.629395
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950024806254.jpg,220.849121
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_165295002505577.jpg,221.509399
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950025305981.jpg,220.849121
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950025555978.jpg,220.805176
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950025805499.jpg,220.717285
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950026057211.jpg,220.849121
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950026309247.jpg,220.894165
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950026557529.jpg,220.67334
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950026808079.jpg,220.894165
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950027056482.jpg,220.717285
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950027306723.jpg,194.41272
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950027554257.jpg,125.439453
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950027805176.jpg,75.512085
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950028054954.jpg,9.900635
C:\Users\Suneel\Documents\TIHAN\eVerito\Lane\DataCollected/IMG41\Image_1652950028303027.jpg,-4.923218
